game_id,campeon,frases,resultado
1298021799#participant3,Vladimir,"Alta participación en muertes, Dejó de farmear, Mal duelista, Sin centinelas de control, Jugador pasivo",0
1298021799#participant4,Draven,"Buen farmeador, Buena visión, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298021799#participant5,Milio,"Torretas ignoradas, Baja participación en muertes",0
1298021799#participant6,Irelia,"Buen uso del barón, Mucho daño con Irelia, KDA alto, Sin centinelas de control, Jugador pasivo",1
1298021799#participant7,Lee Sin,"Jungla agresivo, Buen uso del barón, Mucho daño con Lee Sin, Destructor de torretas, Buen farmeador, KDA alto, Sobreviviente, Buena visión",1
1298021799#participant8,Zed,"Buen uso del barón, Mucho daño con Zed, Destructor de torretas, Buen duelista, Jugador seguro, Dejó de farmear",1
1298021799#participant9,Ashe,"Buen uso del barón, Mucho daño con Ashe, Destructor de torretas, Buen farmeador, KDA alto, Sin centinelas de control",1
1298021799#participant10,Senna,"Buen uso del barón, Destructor de torretas, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro",1
1298142958#participant1,Olaf,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Destructor de torretas temprano, Carril vulnerable",1
1298142958#participant2,Jarvan IV,"Jungla agresivo, Buen uso del barón, Destructor de torretas, Destructor de torretas temprano, KDA alto, Alta participación en muertes, Malos ganks, Sin centinelas de control",1
1298142958#participant3,Aurelion Sol,"Buen uso del barón, Ingankeable, Dejó de farmear, Mal duelista, Jugador pasivo",1
1298142958#participant4,Jhin,"Buen uso del barón, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro, Torretas ignoradas",1
1298142958#participant5,Morgana,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro",1
1298142958#participant6,Jax,"Jugador agresivo, Alta participación en muertes, Torretas ignoradas, Muere en ganks, Sin centinelas de control, Carril vulnerable",0
1298142958#participant7,Vi,"Jungla agresivo, Malos ganks, Torretas ignoradas, Malo para farmear, Baja participación en muertes",0
1298142958#participant8,Ahri,"Jugador agresivo, Destructor de torretas, Buen farmeador, KDA alto, Rotación excelente, Jugador seguro",0
1298142958#participant9,Varus,"Ingankeable, Sin centinelas de control, Jugador pasivo",0
1298142958#participant10,Lulu,Buena visión,0
1298120385#participant1,Teemo,"KDA alto, Jugador seguro, Poco daño con Teemo, Torretas ignoradas, Sin centinelas de control, Jugador pasivo",0
1298120385#participant2,Wukong,"Jungla agresivo, Buen farmeador, Sobreviviente, Poco daño con Wukong",0
1298120385#participant3,Vladimir,"Ingankeable, Buen farmeador, Jugador pasivo, Carril vulnerable",0
1298120385#participant4,Aphelios,"Jugador agresivo, Mucho daño con Aphelios, Destructor de torretas, Ingankeable, KDA alto, Alta participación en muertes, Jugador seguro",0
1298120385#participant5,Amumu,"Ingankeable, Alta participación en muertes, Buena visión, Carril vulnerable",0
1298120385#participant6,Yorick,"Buen uso del barón, Ingankeable, Buena visión, Jugador seguro, Hace split push, Dejó de farmear, Jugador pasivo",1
1298120385#participant7,Lee Sin,"Buen uso del barón, Buen farmeador, Sobreviviente, Dejó de farmear, Jungla pasivo",1
1298120385#participant8,Sylas,"Jugador agresivo, Buen uso del barón, Mucho daño con Sylas, Destructor de torretas, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Ávaro, Hace split push, Sin centinelas de control",1
1298120385#participant9,Caitlyn,"Buen uso del barón, Sin centinelas de control",1
1298120385#participant10,Nautilus,"Buen uso del barón, Alta participación en muertes, Buena visión",1
1297784914#participant1,Olaf,"Jugador agresivo, Buen farmeador, Muere en ganks, Mala visión, Carril vulnerable",0
1297784914#participant2,Kindred,"Buen farmeador, Sobreviviente, Buena visión, Poco daño con Kindred, Baja participación en muertes",0
1297784914#participant3,Diana,"Ingankeable, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Dejó de farmear, Poco daño con Diana, Torretas ignoradas, Baja participación en muertes",0
1297784914#participant4,Miss Fortune,"Jugador agresivo, Destructor de torretas temprano, Dejó de farmear",0
1297784914#participant5,Amumu,"Ingankeable, Destructor de torretas temprano, KDA alto, Alta participación en muertes, Sobreviviente, Jugador seguro, Sin centinelas de control, Nivel 6 tardío",0
1297784914#participant6,Urgot,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Sin centinelas de control, Carril vulnerable",1
1297784914#participant7,Kayn,"Jungla agresivo, Buen uso del barón, Mucho daño con Kayn, Destructor de torretas, Buen duelista, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Hace split push",1
1297784914#participant8,Veigar,"Buen uso del barón, Ingankeable, KDA alto, Sobreviviente, Jugador seguro, Dejó de farmear, Poco daño con Veigar, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",1
1297784914#participant9,Jinx,"Buen uso del barón, Buena visión, Poco daño con Jinx, Malo para farmear, Baja participación en muertes, Nivel 6 tardío, Carril vulnerable",1
1297784914#participant10,Lux,"Buen uso del barón, Destructor de torretas, Buena visión, Baja participación en muertes, Carril vulnerable",1
1297944690#participant1,Volibear,"Mucho daño con Volibear, Destructor de torretas, Buen farmeador, Hace split push, Dejó de farmear, Lentos para finalizar, Sin centinelas de control, Jugador pasivo",1
1297944690#participant2,Zac,"Buen farmeador, KDA alto, Ladrón épico, Sobreviviente, Buena visión, Ávaro, Dejó de farmear, Lentos para finalizar, Jungla pasivo",1
1297944690#participant3,Talon,"Jugador agresivo, Buen duelista, Rotación excelente, Buena visión, Jugador seguro, Dejó de farmear, Lentos para finalizar",1
1297944690#participant4,Caitlyn,"Jugador agresivo, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Ávaro, Lentos para finalizar",1
1297944690#participant5,Braum,"Ingankeable, KDA alto, Buena visión, Jugador seguro, Lentos para finalizar",1
1297944690#participant6,Sett,"Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Jugador seguro, Dejó de farmear, Torretas ignoradas, Jugador pasivo",0
1297944690#participant7,Maestro Yi,"Alta participación en muertes, Buena visión, Malos ganks, Dejó de farmear, Castigos malos, Jungla pasivo",0
1297944690#participant8,Akshan,"Alta participación en muertes, Dejó de farmear, Mal duelista, Sin centinelas de control, Jugador pasivo",0
1297944690#participant9,Jhin,"Buen farmeador, Torretas ignoradas, Sin centinelas de control, Jugador pasivo",0
1297944690#participant10,Lux,"Buena visión, Baja participación en muertes",0
1297955734#participant1,Jayce,"Buen uso del barón, Buena visión, Hace split push, Mal duelista, Baja participación en muertes, Jugador pasivo, Carril vulnerable",1
1297955734#participant2,Evelynn,"Jungla agresivo, Buen uso del barón, Mucho daño con Evelynn, Buen duelista, Buena visión, Dejó de farmear",1
1297955734#participant3,Syndra,"Buen uso del barón, Mucho daño con Syndra, Destructor de torretas, Rotación excelente, Buena visión, Dejó de farmear",1
1297955734#participant4,Ezreal,"Jugador agresivo, Buen uso del barón, Mucho daño con Ezreal, Ingankeable, Buen farmeador, KDA alto, Buena visión, Hace split push",1
1297955734#participant5,Shaco,"Buen uso del barón, Jugador seguro, Selección extraña, Nivel 6 tardío",1
1297955734#participant6,Gnar,"Mucho daño con Gnar, Destructor de torretas, Buen farmeador, Buena visión, Hace split push, Mal uso del barón, Dragón olvidado",0
1297955734#participant7,Lillia,"Jungla agresivo, Mal uso del barón, Dejó de farmear, Mal duelista, Malo para farmear",0
1297955734#participant8,Pantheon,"Jugador agresivo, Mucho daño con Pantheon, Buen duelista, Alta participación en muertes, Rotación excelente, Buena visión, Mal uso del barón, Dejó de farmear, Dragón olvidado",0
1297955734#participant9,Jhin,"Buen farmeador, Hace split push, Mal uso del barón, Dejó de farmear, Muere en ganks, Dragón olvidado, Jugador pasivo",0
1297955734#participant10,Lux,"Buena visión, Mal uso del barón, Dragón olvidado, Sin centinelas de control",0
1298243891#participant1,Riven,"Jugador agresivo, Mucho daño con Riven, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro",1
1298243891#participant2,Kha'Zix,"Buen farmeador, KDA alto, Ladrón épico, Poco daño con Kha'Zix",1
1298243891#participant3,Lux,"Ingankeable, KDA alto, Alta participación en muertes, Ladrón épico, Rotación excelente, Invencible, Buena visión, Jugador seguro, Jugador pasivo",1
1298243891#participant4,Miss Fortune,"Ingankeable, Ladrón épico, Sobreviviente, Jugador seguro, Poco daño con Miss Fortune, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",1
1298243891#participant5,Ashe,"Ingankeable, KDA alto, Sobreviviente, Jugador seguro, Baja participación en muertes",1
1298243891#participant6,Sion,"Buena visión, Poco daño con Sion, Jugador pasivo, Carril vulnerable",0
1298243891#participant7,Nocturne,"Poco daño con Nocturne, Torretas ignoradas, Castigos malos, Jungla pasivo",0
1298243891#participant8,Kayle,"Jugador seguro, Selección extraña, Sin centinelas de control, Jugador pasivo",0
1298243891#participant9,Xayah,"Buen farmeador, Jugador seguro, Poco daño con Xayah, Sin centinelas de control, Jugador pasivo",0
1298243891#participant10,Rakan,"Jugador seguro, Sin centinelas de control",0
1298416843#participant1,Teemo,"Ingankeable, Buen duelista, Buen farmeador, KDA alto, Invencible, Buena visión, Jugador seguro, Jugador pasivo",1
1298416843#participant2,Viego,"Buen farmeador, KDA alto, Sobreviviente, Ávaro, Jungla pasivo",1
1298416843#participant3,Malzahar,"Buen farmeador, KDA alto, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",1
1298416843#participant4,Ashe,"Jugador agresivo, Destructor de torretas temprano, Buen farmeador, Buena visión, Sin centinelas de control",1
1298416843#participant5,Brand,"Destructor de torretas, Ingankeable, Destructor de torretas temprano, KDA alto, Invencible, Buena visión, Jugador seguro",1
1298416843#participant6,Dr. Mundo,"Buen farmeador, Poco daño con Dr. Mundo, Torretas ignoradas, Baja participación en muertes, Jugador pasivo, Mala visión",0
1298416843#participant7,Volibear,"Jungla agresivo, Alta participación en muertes, Dejó de farmear, Torretas ignoradas",0
1298416843#participant8,Aurelion Sol,"Buen farmeador, Buena visión, Poco daño con Aurelion Sol, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298416843#participant9,Jinx,"Alta participación en muertes, Poco daño con Jinx, Torretas ignoradas",0
1298416843#participant10,Lux,"Ingankeable, Torretas ignoradas, Mal duelista, Baja participación en muertes, Nivel 6 tardío, Mala visión",0
1298243891#participant1,Riven,"Jugador agresivo, Mucho daño con Riven, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro",1
1298243891#participant2,Kha'Zix,"Buen farmeador, KDA alto, Ladrón épico, Poco daño con Kha'Zix",1
1298243891#participant3,Lux,"Ingankeable, KDA alto, Alta participación en muertes, Ladrón épico, Rotación excelente, Invencible, Buena visión, Jugador seguro, Jugador pasivo",1
1298243891#participant4,Miss Fortune,"Ingankeable, Ladrón épico, Sobreviviente, Jugador seguro, Poco daño con Miss Fortune, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",1
1298243891#participant5,Ashe,"Ingankeable, KDA alto, Sobreviviente, Jugador seguro, Baja participación en muertes",1
1298243891#participant6,Sion,"Buena visión, Poco daño con Sion, Jugador pasivo, Carril vulnerable",0
1298243891#participant7,Nocturne,"Poco daño con Nocturne, Torretas ignoradas, Castigos malos, Jungla pasivo",0
1298243891#participant8,Kayle,"Jugador seguro, Selección extraña, Sin centinelas de control, Jugador pasivo",0
1298243891#participant9,Xayah,"Buen farmeador, Jugador seguro, Poco daño con Xayah, Sin centinelas de control, Jugador pasivo",0
1298243891#participant10,Rakan,"Jugador seguro, Sin centinelas de control",0
1298366988#participant1,Fiora,"Buen uso del barón, Destructor de torretas, Ingankeable, Jugador seguro, Dejó de farmear, Jugador pasivo",1
1298366988#participant2,Hecarim,"Buen uso del barón, Buen farmeador, Sobreviviente, Jungla pasivo",1
1298366988#participant3,Qiyana,"Buen uso del barón, Ingankeable, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298366988#participant4,Kog'Maw,"Buen uso del barón, Buen farmeador, Buena visión, Dejó de farmear, Baja participación en muertes",1
1298366988#participant5,Blitzcrank,"Buen uso del barón, Buena visión",1
1298366988#participant6,Rammus,"Ingankeable, Sobreviviente, Jugador seguro, Selección extraña, Sin centinelas de control, Jugador pasivo",0
1298366988#participant7,Maestro Yi,"Buen farmeador, Buena visión, Baja participación en muertes",0
1298366988#participant8,Zed,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Jugador seguro, Torretas ignoradas, Sin centinelas de control, Jugador pasivo",0
1298366988#participant9,Jinx,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Torretas ignoradas",0
1298366988#participant10,Senna,"KDA alto, Alta participación en muertes, Buena visión, Torretas ignoradas",0
1298475682#participant1,Jayce,"Buen uso del barón, Destructor de torretas, Ingankeable, Buena visión, Dejó de farmear, Jugador pasivo",1
1298475682#participant2,Maestro Yi,"Buen uso del barón, Ladrón épico, Pentakill, Ávaro, Dejó de farmear, Entra a torre y muere, Sin centinelas de control, Jungla pasivo",1
1298475682#participant3,Malzahar,"Buen uso del barón, Mucho daño con Malzahar, Destructor de torretas, Buen farmeador, Ladrón épico, Buena visión, Jugador pasivo",1
1298475682#participant4,Draven,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298475682#participant5,Leona,"Buen uso del barón, Ingankeable, Sobreviviente, Jugador seguro, Baja participación en muertes",1
1298475682#participant6,Garen,"Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Jugador seguro, Sin centinelas de control, Jugador pasivo",0
1298475682#participant7,Viego,"Jungla agresivo, Destructor de torretas, Hace split push, Sin centinelas de control, Baja participación en muertes, Castigos malos",0
1298475682#participant8,Annie,"Jugador agresivo, Mucho daño con Annie, Ingankeable, KDA alto, Alta participación en muertes, Rotación excelente, Jugador seguro, Dejó de farmear",0
1298475682#participant9,Jinx,"Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Dejó de farmear, Jugador pasivo",0
1298475682#participant10,Morgana,"Buena visión, Jugador seguro, Nivel 6 tardío",0
1298463219#participant1,Sion,"Jugador agresivo, Buen uso del barón",1
1298463219#participant2,Maestro Yi,"Buen uso del barón, Ávaro, Dejó de farmear, Sin centinelas de control, Jungla pasivo, Mala visión",1
1298463219#participant3,Anivia,"Buen uso del barón, KDA alto, Alta participación en muertes, Buena visión, Dejó de farmear, Jugador pasivo",1
1298463219#participant4,Xayah,"Buen uso del barón, Mucho daño con Xayah, KDA alto, Alta participación en muertes, Buena visión, Ávaro, Muere en ganks",1
1298463219#participant5,Lux,"Buen uso del barón, Destructor de torretas, KDA alto, Alta participación en muertes, Buena visión",1
1298463219#participant6,Fiora,"Mucho daño con Fiora, Dejó de farmear, Mal duelista, Sin centinelas de control, Jugador pasivo, Mala visión, Carril vulnerable",0
1298463219#participant7,Trundle,"Jungla agresivo, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión",0
1298463219#participant8,Katarina,"Jugador agresivo, Ingankeable, Buen farmeador, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro",0
1298463219#participant9,Miss Fortune,"Ingankeable, Jugador seguro, Poco daño con Miss Fortune, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes",0
1298463219#participant10,Nautilus,"Torretas ignoradas, Baja participación en muertes",0
1298543088#participant1,Kennen,"Buen uso del barón, Mucho daño con Kennen, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Dejó de farmear, Lentos para finalizar",1
1298543088#participant2,Volibear,"Jungla agresivo, Buen uso del barón, Lentos para finalizar",1
1298543088#participant3,Tahm Kench,"Jugador agresivo, Buen uso del barón, Ingankeable, Destructor de torretas temprano, KDA alto, Rotación excelente, Selección extraña, Dejó de farmear, Lentos para finalizar, Sin centinelas de control",1
1298543088#participant4,Vayne,"Jugador agresivo, Buen uso del barón, Mucho daño con Vayne, Destructor de torretas, Buena visión, Ávaro, Hace split push, Dejó de farmear, Lentos para finalizar",1
1298543088#participant5,Senna,"Buen uso del barón, KDA alto, Rotación excelente, Buena visión, Lentos para finalizar",1
1298543088#participant6,Yasuo,"Ingankeable, Buen farmeador, Buena visión, Hace split push",0
1298543088#participant7,Kindred,"Mucho daño con Kindred, Malos ganks, Torretas ignoradas, Jungla pasivo",0
1298543088#participant8,Akshan,"Selección extraña, Dejó de farmear, Torretas ignoradas, Sin centinelas de control",0
1298543088#participant9,Caitlyn,"Jugador agresivo, Mucho daño con Caitlyn, Buen farmeador, Muere en ganks, Sin centinelas de control",0
1298543088#participant10,Karma,"Ingankeable, Buena visión",0
1297885496#participant1,Sett,"Jugador agresivo, Torretas ignoradas, Muere en ganks, Malo para farmear",0
1297885496#participant2,Volibear,"Jungla agresivo, Alta participación en muertes, Ladrón épico, Dejó de farmear, Malo para farmear, Mala visión",0
1297885496#participant3,Akshan,"Jugador agresivo, Rotación excelente, Buena visión, Poco daño con Akshan, Torretas ignoradas, Malo para farmear, Baja participación en muertes",0
1297885496#participant4,Jinx,"Jugador agresivo, Buen farmeador, Hace split push, Mala visión",0
1297885496#participant5,Blitzcrank,"Jugador seguro, Torretas ignoradas, Nivel 6 tardío",0
1297885496#participant6,Vladimir,"Jugador agresivo, Buen uso del barón, Mucho daño con Vladimir, KDA alto, Alta participación en muertes, Sobreviviente, Hace split push, Sin centinelas de control, Carril vulnerable",1
1297885496#participant7,Bel'Veth,"Jungla agresivo, Buen uso del barón, Mucho daño con Bel'Veth, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Hace split push, Malos ganks, Castigos malos",1
1297885496#participant8,Zed,"Jugador agresivo, Buen uso del barón, KDA alto, Alta participación en muertes, Buena visión",1
1297885496#participant9,Jhin,"Buen uso del barón, Sin centinelas de control, Jugador pasivo, Carril vulnerable",1
1297885496#participant10,Milio,"Buen uso del barón, Ingankeable, KDA alto, Invencible, Buena visión, Jugador seguro",1
1297715212#participant1,Sion,"Buen uso del barón, Ingankeable, Sin centinelas de control, Jugador pasivo",1
1297715212#participant2,Kayn,"Buen uso del barón, Destructor de torretas, Castigos malos, Jungla pasivo",1
1297715212#participant3,Aurelion Sol,"Buen uso del barón, Mucho daño con Aurelion Sol, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Jugador pasivo",1
1297715212#participant4,Jhin,"Jugador agresivo, Buen uso del barón, Mucho daño con Jhin, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión",1
1297715212#participant5,Pantheon,"Buen uso del barón, Destructor de torretas, Alta participación en muertes, Buena visión, Muere en ganks, Carril vulnerable",1
1297715212#participant6,Sett,"Mucho daño con Sett, Ingankeable, Buen farmeador, Buena visión, Ávaro, Hace split push",0
1297715212#participant7,Hecarim,"Jungla agresivo, Alta participación en muertes, Ladrón épico, Buena visión",0
1297715212#participant8,Veigar,"Ingankeable, Buen farmeador, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Dejó de farmear, Torretas ignoradas",0
1297715212#participant9,Ezreal,"Jugador agresivo, Mucho daño con Ezreal, Ingankeable, Alta participación en muertes, Buena visión",0
1297715212#participant10,Thresh,"Alta participación en muertes, Ladrón épico, Buena visión, Nivel 6 tardío, Carril vulnerable",0
1298560371#participant1,Kennen,"Buen uso del barón, Mucho daño con Kennen, Buen farmeador, KDA alto, Buena visión",1
1298560371#participant2,Diana,"Buen uso del barón, Destructor de torretas temprano, Buen farmeador, Buena visión, Baja participación en muertes, Jungla pasivo",1
1298560371#participant3,Tristana,"Buen uso del barón, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Selección extraña",1
1298560371#participant4,Miss Fortune,"Buen uso del barón, Ingankeable, Buen farmeador, Buena visión, Hace split push, Baja participación en muertes, Jugador pasivo",1
1298560371#participant5,Swain,"Buen uso del barón, Ingankeable, Buena visión",1
1298560371#participant6,Dr. Mundo,"Buen farmeador, Buena visión, Poco daño con Dr. Mundo, Baja participación en muertes, Jugador pasivo",0
1298560371#participant7,Lucian,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Jugador seguro, Torretas ignoradas",0
1298560371#participant8,Zoe,"Ingankeable, Buen farmeador, Torretas ignoradas, Mal duelista, Sin centinelas de control",0
1298560371#participant9,Hecarim,"Dejó de farmear, Malo para farmear",0
1298560371#participant10,Blitzcrank,"Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro",0
1298482648#participant1,Viego,"Selección extraña, Torretas ignoradas, Jugador pasivo",0
1298482648#participant2,Warwick,"Buen farmeador, Buena visión, Poco daño con Warwick, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jungla pasivo",0
1298482648#participant3,Fizz,"Ingankeable, Buen farmeador, Sobreviviente, Jugador seguro, Poco daño con Fizz, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298482648#participant4,Vayne,"Buen farmeador, Alta participación en muertes, Buena visión, Torretas ignoradas",0
1298482648#participant5,Thresh,"Alta participación en muertes, Torretas ignoradas, Mala visión",0
1298482648#participant6,Illaoi,"Ingankeable, Buen farmeador, KDA alto, Invencible, Jugador seguro, Hace split push, Poco daño con Illaoi, Sin centinelas de control, Jugador pasivo",1
1298482648#participant7,Maestro Yi,"Jungla agresivo, Buen farmeador, KDA alto, Alta participación en muertes",1
1298482648#participant8,Sylas,"Buen farmeador, Rotación excelente, Buena visión, Poco daño con Sylas, Torretas ignoradas, Jugador pasivo",1
1298482648#participant9,Jinx,"Ingankeable, Buen farmeador, Poco daño con Jinx, Sin centinelas de control, Mala visión",1
1298482648#participant10,Lux,"Ingankeable, Torretas ignoradas",1
1298595688#participant1,Shen,"Buen uso del barón, Mucho daño con Shen, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Rotación excelente, Sobreviviente, Jugador seguro, Jugador pasivo",1
1298595688#participant2,Diana,"Buen uso del barón, KDA alto, Malos ganks, Castigos malos",1
1298595688#participant3,Gragas,"Buen uso del barón, Destructor de torretas, KDA alto, Selección extraña, Dejó de farmear, Mal duelista, Sin centinelas de control",1
1298595688#participant4,Lucian,"Jugador agresivo, Buen uso del barón, Mucho daño con Lucian, Buen farmeador, KDA alto, Ávaro",1
1298595688#participant5,Lulu,"Buen uso del barón, Destructor de torretas, Ingankeable, KDA alto, Buena visión, Jugador seguro",1
1298595688#participant6,Aatrox,"Ingankeable, Jugador seguro, Torretas ignoradas, Jugador pasivo",0
1298595688#participant7,Udyr,"Jungla agresivo, Buen farmeador, Ladrón épico, Poco daño con Udyr",0
1298595688#participant8,Katarina,"Buen farmeador, Alta participación en muertes, Ladrón épico, Rotación excelente, Buena visión, Jugador pasivo",0
1298595688#participant9,Ezreal,"Ingankeable, Poco daño con Ezreal, Torretas ignoradas, Malo para farmear, Nivel 6 tardío, Jugador pasivo",0
1298595688#participant10,Morgana,Torretas ignoradas,0
1298580671#participant1,Kayle,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Buena visión, Ávaro, Dejó de farmear, Sin centinelas de control, Jugador pasivo",1
1298580671#participant2,Udyr,"Buen uso del barón, Destructor de torretas, Buen farmeador, Alta participación en muertes, Malos ganks, Dejó de farmear, Sin centinelas de control",1
1298580671#participant3,Aurelion Sol,"Buen uso del barón, Mucho daño con Aurelion Sol, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Dejó de farmear, Sin centinelas de control, Nivel 6 tardío",1
1298580671#participant4,Lucian,"Buen uso del barón, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes",1
1298580671#participant5,Thresh,"Buen uso del barón, Destructor de torretas, Alta participación en muertes, Buena visión",1
1298580671#participant6,Darius,"Ingankeable, Buen farmeador, Alta participación en muertes, Buena visión, Jugador seguro, Dejó de farmear, Derrota a pesar de ventaja, Jugador pasivo",0
1298580671#participant7,Lee Sin,"Jungla agresivo, Dejó de farmear, Derrota a pesar de ventaja",0
1298580671#participant8,Ahri,"Jugador agresivo, Ingankeable, Buen farmeador, Sobreviviente, Buena visión, Jugador seguro, Derrota a pesar de ventaja, Baja participación en muertes",0
1298580671#participant9,Jhin,"Jugador agresivo, Ingankeable, Buen farmeador, Alta participación en muertes, Buena visión, Ávaro, Dejó de farmear, Derrota a pesar de ventaja, Sin centinelas de control",0
1298580671#participant10,Nautilus,"Alta participación en muertes, Buena visión, Torretas ignoradas, Derrota a pesar de ventaja",0
1298534450#participant1,Gwen,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador, Rotación excelente, Hace split push, Nivel 6 tardío, Carril vulnerable",1
1298534450#participant2,Kayn,"Jungla agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador, KDA alto, Buena visión",1
1298534450#participant3,Kennen,"Jugador agresivo, Buen uso del barón, Mucho daño con Kennen, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Muere en ganks",1
1298534450#participant4,Senna,"Jugador agresivo, Buen uso del barón, Destructor de torretas, KDA alto, Selección extraña, Sin centinelas de control",1
1298534450#participant5,Alistar,"Buen uso del barón, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión",1
1298534450#participant6,Sett,"Jugador agresivo, Buena visión, Hace split push, Sin centinelas de control",0
1298534450#participant7,Nocturne,"Jungla agresivo, Buena visión, Malos ganks, Torretas ignoradas",0
1298534450#participant8,Malzahar,"Jugador agresivo, Rotación excelente, Jugador seguro, Torretas ignoradas",0
1298534450#participant9,Jinx,"Jugador agresivo, Torretas ignoradas, Carril vulnerable",0
1298534450#participant10,Brand,"Buena visión, Torretas ignoradas, Muere en ganks, Nivel 6 tardío, Carril vulnerable",0
1298225252#participant1,Teemo,"Mucho daño con Teemo, Buena visión, Jugador seguro, Dejó de farmear",0
1298225252#participant2,Bel'Veth,"Ladrón épico, Buena visión, Malos ganks, Dejó de farmear, Mal duelista, Jungla pasivo",0
1298225252#participant3,Pantheon,"Buen farmeador, Rotación excelente, Torretas ignoradas, Sin centinelas de control",0
1298225252#participant4,Ezreal,"Alta participación en muertes, Buena visión, Dejó de farmear, Torretas ignoradas, Nivel 6 tardío",0
1298225252#participant5,Syndra,"Jugador seguro, Selección extraña, Torretas ignoradas",0
1298225252#participant6,Camille,"Poco daño con Camille, Lentos para finalizar, Nivel 6 tardío, Jugador pasivo",1
1298225252#participant7,Maestro Yi,"Buen farmeador, Buena visión, Lentos para finalizar",1
1298225252#participant8,LeBlanc,"Jugador agresivo, Mucho daño con LeBlanc, Destructor de torretas, Ingankeable, Buen duelista, KDA alto, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Hace split push, Dejó de farmear, Lentos para finalizar",1
1298225252#participant9,Twitch,"Mucho daño con Twitch, Destructor de torretas, Buen duelista, Buen farmeador, KDA alto, Rotación excelente, Dejó de farmear, Lentos para finalizar",1
1298225252#participant10,Pyke,"Ingankeable, KDA alto, Buena visión, Lentos para finalizar",1
1298304490#participant1,Kayle,"Jugador agresivo, Mucho daño con Kayle, Ingankeable, Alta participación en muertes, Lentos para finalizar, Sin centinelas de control, Mala visión",1
1298304490#participant2,Shaco,"Destructor de torretas, Destructor de torretas temprano, Buen farmeador, Buena visión, Hace split push, Malos ganks, Lentos para finalizar, Castigos malos",1
